noise_axis,noise_value,runtime_sec,gicp_x,gicp_y,gicp_z,gicp_roll_deg,gicp_pitch_deg,gicp_yaw_deg,error_x,error_y,error_z,error_roll,error_pitch,error_yaw,mahalanobis_distance,min_eigenvalue
Roll,0.6000000000000023,0.02683312700173701,0.01569324206736698,0.017148598085514426,0.03366306026479138,-0.4883695786508093,0.1606508676782328,-0.04539444872098216,-0.01558520169320164,-0.016873100281061957,-0.03385194033378166,0.4882440730590097,-0.16103190493126082,0.044023659066065764,174946.08047572215,45491.99044211005
Roll,0.7000000000000024,0.026889642998867203,0.017101319769137976,0.016830698650721343,0.03080006883376936,-0.6021035303420993,0.14842460383173434,-0.03859385554472819,-0.017010134131586505,-0.016517157621725783,-0.031019520241408235,0.6020054473923395,-0.1488219394612732,0.0370321319350362,148266.08384228192,45915.80097662747
Roll,0.8000000000000025,0.026931722000881564,0.014684002845785887,0.014073656810200187,0.03163858951176243,-0.6999679524167435,0.15366052861317234,-0.04180213530340393,-0.01458882737395179,-0.013696324920541625,-0.031847525828612354,0.6998581912233597,-0.15415969614418407,0.03992197779187782,143377.6726071553,46849.274881962316
Roll,0.9000000000000026,0.027242467000178294,0.01408877347490088,0.01353746629711513,0.03136971661752906,-0.7944413678788305,0.15128528605943967,-0.04097568194864173,-0.013996210002040833,-0.01311077582159393,-0.031591601975388295,0.7943357610446127,-0.15183884174194515,0.03887428537613457,141057.24144819888,47110.26180362391
Roll,1.0000000000000027,0.027080812000349397,0.01171635980599309,0.012407129352757186,0.0338866430431581,-0.9069731665150348,0.16440915758660585,-0.041217582085991925,-0.0116101461551381,-0.011877077722628554,-0.03411237390802534,0.9068584214736773,-0.16504095276358421,0.038610148179696484,155666.97232327025,47064.28465476029
Roll,1.1000000000000028,0.02975317299933522,0.011800649194937932,0.011723548342183563,0.03370633635518395,-0.9965601223837915,0.16264381887214305,-0.04674830522208062,-0.011695351337313758,-0.011144584849753506,-0.03393863584862741,0.9964311418836092,-0.16343223077294194,0.04391265378950216,153015.06294470353,47427.027789026106
Roll,1.2000000000000028,0.027233597000304144,0.011359078998852428,0.01197569022626753,0.03350637958727875,-1.0887010523214058,0.1603601879983266,-0.040599970797419935,-0.011256767701792948,-0.011344341455542618,-0.03375965644067528,1.0885914511307575,-0.16110261276810395,0.03754590648642611,149783.80897388095,47496.475752632876
Roll,1.300000000000003,0.026832326002477203,0.012276794282493678,0.0142450087255205,0.032463863626240076,-1.1861145473296277,0.15343708003021697,-0.03804540030686808,-0.012180351107097233,-0.01357741988189775,-0.032784677964659364,1.1860166963850358,-0.15419171642637702,0.034861211566524844,150065.34430007025,46829.234750965246
Roll,1.400000000000003,0.02940087600291008,0.010279048787607025,0.011555193436684985,0.0336684899961368,-1.2921400468563495,0.15782333292132497,-0.04180082066278639,-0.01017783588205993,-0.010799883499288183,-0.0339488251802155,1.292029519853019,-0.15872577810075642,0.03823139689679318,150864.6139367075,46279.74967685028
Roll,1.500000000000003,0.02726505199825624,0.01276944160015464,0.014799054971610937,0.033765294854600364,-1.398482360526264,0.15975748996793068,-0.03711080561937963,-0.012665656434130396,-0.013977981443443054,-0.0341520568240034,1.398384086987498,-0.16061558903106005,0.033200894161198674,161349.3727647679,45512.43152930866
Roll,1.6000000000000032,0.02717815800133394,0.013277994799605243,0.013012224199860537,0.0357119545305462,-1.496460835708648,0.1678707741619603,-0.04739137660635713,-0.01316253821580566,-0.012085124808308575,-0.03607858321778503,1.4963279865938477,-0.16905110304456758,0.042991428104764584,173334.82933475374,45670.948966561344
Roll,1.7000000000000033,0.02895180099949357,0.012841507486815621,0.014835384833221506,0.03610397760894747,-1.590060505638756,0.1699114504364325,-0.04114008528060927,-0.012723728804861527,-0.01383601273315036,-0.036539863626175985,1.589945176181278,-0.17098755045709652,0.03640967136627876,181961.66919551798,45038.38635791777
Roll,1.8000000000000034,0.02760483999736607,0.012607824709396923,0.015887500047105967,0.03552847178716502,-1.6843001976993979,0.16747150209294903,-0.03356479917804632,-0.01249461451623267,-0.014842672641498087,-0.03601696664253008,1.6842090766074844,-0.16838566987346867,0.028628047253849237,180964.95660487504,45270.09551739205
Roll,1.9000000000000035,0.028250047002075007,0.013544299595723688,0.016422756777504557,0.035148693897232984,-1.779490620709709,0.16645421568907515,-0.04094845937319601,-0.01343038899278301,-0.015331819967760384,-0.03568116621373092,1.7793788231999659,-0.16764547564605264,0.035759973057487925,181027.55334237783,45254.971306241176
Roll,2.0000000000000036,0.027422229999501724,0.016501507540529717,0.01892878627045836,0.035200808561320386,-1.8869265062952476,0.16632548019387372,-0.0423178529659318,-0.016385267793706113,-0.017770065658140523,-0.035853080620603446,1.886811224028685,-0.16762865658574386,0.0368184514889405,191580.31893096835,44956.80632927884
Pitch,-2.0,0.029679599996597972,0.01441263907965121,0.0161927971125831,0.033224173076604656,0.1116721084755305,2.1568068797212443,-0.03127952491748144,-0.013143217860824516,-0.01626639829248587,-0.03371107579189466,-0.11292927838215938,-2.1567414512005807,0.03550733886255833,162280.2509851672,47801.67226028017
Pitch,-1.9,0.030078601997956866,0.014469420729772807,0.015036879973865897,0.03435196628038031,0.11555611553603759,2.0611431744732096,-0.046580169234305725,-0.013212335717211704,-0.015118893760610675,-0.03481928659928394,-0.117307267343995,-2.0610442940152507,0.05076900395806307,169817.38200759733,46923.70243930454
Pitch,-1.7999999999999998,0.029419419999612728,0.013077131290781755,0.01271321720181688,0.036269506011414356,0.10649926181137964,1.9721380924581755,-0.04812964392777719,-0.011810546900050026,-0.012792388047294616,-0.036673970479048086,-0.10821962857256803,-1.9720444736202478,0.051825266088703525,176869.31658536367,46679.155861837426
Pitch,-1.6999999999999997,0.029591397997137392,0.011852459759043577,0.010959486502945332,0.03293102282505205,0.10414752176160208,1.8556385551116386,-0.043717042883007824,-0.010771532276510795,-0.01102903369910079,-0.033277288338028274,-0.10561849063407996,-1.855555441231728,0.047114110340009216,144924.99319668842,45857.16622029556
Pitch,-1.5999999999999996,0.03006577899941476,0.014493584313052928,0.015014736502670517,0.03381615576839414,0.10969951126817672,1.7597327674687238,-0.04096333956867855,-0.01343757888893475,-0.015090633191468316,-0.03421612124307352,-0.11100974637897006,-1.7596506251117718,0.04435286362063453,166027.3004014386,45659.53831602076
Pitch,-1.4999999999999996,0.029490053999325028,0.013481876924340061,0.014540773348878742,0.035852556850323715,0.11606561186249972,1.6696102388620309,-0.038101587165094535,-0.012421882115800061,-0.01462309746740224,-0.036200314817032044,-0.11722547951190945,-1.669529226800093,0.04150082004633101,183349.98521751977,47084.85594120674
Pitch,-1.3999999999999995,0.0298460560006788,0.012980815009744313,0.013476421248642578,0.034977917168744765,0.11318665009410797,1.5652344423005045,-0.04300295226051137,-0.012010431812689059,-0.013555906040457604,-0.035292451268602316,-0.11440393034028863,-1.5651459632890548,0.04611177430186405,172855.88464785478,46335.94103536078
Pitch,-1.2999999999999994,0.030067671999859158,0.015395643720362229,0.015024264250221088,0.03513976412274835,0.10236385893144455,1.4662922281557083,-0.04859363137395515,-0.014478673142972458,-0.015100755069637987,-0.03549496590747711,-0.10364120932099764,-1.4662025149540465,0.05122969725822644,182679.47907026202,46053.94246237045
Pitch,-1.1999999999999993,0.029764003000309458,0.013567776936583384,0.014019626987176317,0.03615541818858918,0.10458960473797267,1.3710088711994675,-0.04508235742593166,-0.012687793966790317,-0.014096847344312676,-0.03644375879982245,-0.10569848306804405,-1.3709238437078035,0.0475983515009015,186280.76071281382,45554.090959870846
Pitch,-1.0999999999999992,0.02954227200098103,0.016878376490682693,0.01670155661352808,0.03263078839307172,0.1060623552354854,1.2533208557772142,-0.0455902233360425,-0.016147319221255126,-0.016776025246683056,-0.032960870685087726,-0.10708512423561427,-1.2532338973271786,0.047921491016967493,167462.2037162151,46412.01325289171
Pitch,-0.9999999999999991,0.029383574998064432,0.011123719349347957,0.012990632541071719,0.033256403025854024,0.10382415360955485,1.1571861469195628,-0.03398048028489534,-0.010442121740272,-0.013057863587818453,-0.03345050523208143,-0.10453169906974026,-1.1571224556055382,0.03608454547492943,156991.37321569893,46620.45898864793
Pitch,-0.899999999999999,0.02688032399964868,0.011890281850157855,0.013038792270769041,0.03452153978784539,0.0892837098114954,1.0638470811183862,-0.029747692750262948,-0.01124051567017509,-0.013099077305600493,-0.034715855122561826,-0.08985149694473137,-1.0637992822633318,0.03141076189235324,163762.67984379164,45900.93660259114
Pitch,-0.7999999999999989,0.027576716001931345,0.012901817292119162,0.015451651948264514,0.03480716272814925,0.10327567672273778,0.9645442206489272,-0.0332503032111004,-0.012305088690204784,-0.015522233720258651,-0.034991342746645976,-0.10385009749773899,-0.964482549012048,0.034993715534037434,175358.54353237755,45876.177220249636
Pitch,-0.6999999999999988,0.027546946999791544,0.01332098042611758,0.014725192437983425,0.03482337957921526,0.09957001074115031,0.8646903203104995,-0.04139895668031243,-0.012783297734854713,-0.014795650466657252,-0.03499462249342493,-0.10020615062573211,-0.8646168365081124,0.042906401670039944,176221.19091481084,45818.19588681124
Pitch,-0.5999999999999988,0.027664139000989962,0.01372015422179803,0.017409200391344193,0.03545866817878484,0.12006358966899813,0.7668410161731515,-0.042282345658227485,-0.01323151429737388,-0.017493963943133416,-0.035602363602769534,-0.12064024512124481,-0.7667505128720904,0.043893053106859696,193200.6163098969,45744.15077262437
Pitch,-0.49999999999999867,0.027401941999414703,0.014173498135221873,0.014256306713935659,0.03516835135412449,0.10425455149471809,0.6666850170360488,-0.042257344489577,-0.013752816678658549,-0.014331019896343285,-0.03530474712573251,-0.10475330176284867,-0.6666068360030207,0.04347327894591088,178783.10963225013,46065.559195386595
Pitch,-0.3999999999999986,0.029190993001975585,0.016005557645048636,0.017443187751612934,0.033010563583428444,0.10414345613465648,0.5538947072404737,-0.03876983262923868,-0.01567388589915953,-0.017514264986908792,-0.033131854843202406,-0.10452310838638232,-0.5538231923258196,0.039778395245821524,172535.42762680948,47140.430483291035
Pitch,-0.2999999999999985,0.027432213002612116,0.01613801598361299,0.017973532118616655,0.031146827290350444,0.10481201160532701,0.44778843646953315,-0.03775642096001876,-0.015882254007359577,-0.018041338782165475,-0.031238955961332228,-0.10511027576201168,-0.4477185195481308,0.03857667272458671,162323.7672122733,49553.93423018013
Pitch,-0.1999999999999984,0.024263655999675393,0.018316622812699374,0.018343032145379686,0.033487880022790614,0.08919809058437804,0.3613218005366925,-0.04379681487034065,-0.018091050425194204,-0.018409318313133277,-0.0335740152756379,-0.08947603505302053,-0.36125307289506486,0.044360145492831654,179194.71094087826,46861.68571659723
Pitch,-0.09999999999999831,0.024283812002977356,0.01633339413893608,0.01543408442270365,0.031629449126261096,0.09050959806704474,0.24934564906541448,-0.04314654762042088,-0.016183964477049537,-0.015496437076297366,-0.03167574008356662,-0.09069819976090228,-0.2492771084505163,0.043540793414216836,153417.93890793488,45500.78180580401
Pitch,1.7763568394002505e-15,0.02455615399958333,0.015207889109196982,0.015021093560796516,0.035675852938417546,0.08714890369335898,0.17004799545767285,-0.0441276941479998,-0.015090366707243709,-0.01508711700141059,-0.035697890120147,-0.087280228206198,-0.16998062827257318,0.04438648696086709,182381.0405089843,46389.528547877155
Pitch,0.10000000000000187,0.024277971999254078,0.015517776897303728,0.016257827383297934,0.0333324291959399,0.09016900764133996,0.058720819520292254,-0.04550168282754775,-0.01547069118544092,-0.016322607352426667,-0.033322655815903685,-0.09021565984260306,-0.05864912019214138,0.04559406197224838,171753.14623169918,46156.424601972365
Pitch,0.20000000000000195,0.024128505003318423,0.01870160157774929,0.018389892761502352,0.032263958810763826,0.1049498647948888,-0.04696712481195165,-0.04870883385496798,-0.01871240251594399,-0.018464824471054637,-0.03221486217306433,-0.10490993412144363,0.04705624999603515,0.0486227379428371,174755.79933717483,45836.999368691475
Pitch,0.30000000000000204,0.02670695299821091,0.014516742325712281,0.015384122243944044,0.030907381177860054,0.11423103351169776,-0.15312116396421266,-0.03812968184816439,-0.014589048255531749,-0.015455291696380307,-0.030837750660818994,-0.11412951593807222,0.15319684539219217,0.037824463005529115,149167.97377125532,45463.85572149584
Pitch,0.40000000000000213,0.026567548997263657,0.01768665391242334,0.017341343551219975,0.03172805608316112,0.09626783955269848,-0.25037991105448915,-0.037210304517582615,-0.01781386891091309,-0.01740598073537193,-0.03162131203255427,-0.09610613056758975,0.25044202580693353,0.03678991897139358,162664.88599501504,45811.110784057004
Pitch,0.5000000000000022,0.02668266799810226,0.014632238521980789,0.01562851780166196,0.03247473161597303,0.0886825960560862,-0.3446736306688378,-0.033473522529599314,-0.014818197619726308,-0.015687172306649285,-0.03236193459443849,-0.08848281732811503,0.3447249703177259,0.03294059509747384,158263.693300743,46107.12921167819
Pitch,0.6000000000000023,0.02697215599982883,0.013460043478352201,0.014941901136325833,0.0346947525461896,0.09352736129558126,-0.43499382415937055,-0.03981325809625239,-0.013712672513966491,-0.015007696624638316,-0.03456719093006726,-0.09322776401450335,0.4350581310111808,0.039104272807173435,174823.46797060175,46155.165551400685
Pitch,0.7000000000000024,0.026646915001037996,0.013282904316734546,0.01359051607120282,0.03493360791396215,0.09069868759315936,-0.5324514361804442,-0.04042072907527849,-0.013597374522129205,-0.013654968311646526,-0.034787179859374455,-0.09032694062494052,0.5325146249048975,0.03957953467980715,168734.41671614128,45883.761592997194
Pitch,0.8000000000000025,0.026581562000501435,0.015591967468974071,0.01436158098029383,0.03464181509038536,0.09835705084118444,-0.6352431790810985,-0.04669625168470632,-0.015963368856470234,-0.014433430346337931,-0.03444222341477421,-0.09784531871320214,0.6353221982653844,0.04560851662703321,172055.47980251297,46387.44086991165
Pitch,0.9000000000000026,0.026370642000983935,0.012216193502663675,0.015269472470857828,0.03602549727231982,0.11681024503320987,-0.7298775765409817,-0.039374316728439,-0.012663614927149314,-0.015350955252651434,-0.035835871089715476,-0.1163180905654188,0.7299561670679696,0.0378893326016408,190149.71281711556,47101.65391639759
Pitch,1.0000000000000027,0.026467832001799252,0.01405425988480456,0.01754641613867434,0.035700928131102976,0.11954904074844791,-0.8320031513456699,-0.0436069599374556,-0.014557823056680429,-0.01763112686602026,-0.035456570095371884,-0.1189283447013298,0.8320920956407439,0.041875348336254926,196389.95174841763,47123.510605507
Pitch,1.1000000000000028,0.028979271002754103,0.01787505444872174,0.021248413795931002,0.036030668539763694,0.11281149681694289,-0.9304135180430319,-0.05251324271463409,-0.018438286329282405,-0.021335108323304704,-0.03569403992100709,-0.11197350258378817,0.9305147321630414,0.050687986116409914,216899.64498081445,47577.38451803977
Pitch,1.2000000000000028,0.026387181002064608,0.015122659897752792,0.018606817813327948,0.035838453255025965,0.11531881226798939,-1.0320587739622267,-0.04564518175132537,-0.01575089775645756,-0.018690394153034983,-0.03552297326384682,-0.11451520227153338,1.032148240367539,0.04357505588265936,200357.97367303306,47462.1985330326
Pitch,1.300000000000003,0.02641512199988938,0.014513730053278485,0.015593703564879683,0.036492847370913815,0.09376480025040133,-1.127059071747734,-0.04880018878002737,-0.015215438473971573,-0.01566528106856148,-0.036174981150697866,-0.09282284559041801,1.1271370306201245,0.04696489335737957,191704.2194105908,48248.78818233552
Pitch,1.400000000000003,0.02650056200218387,0.012720791566641246,0.013923614499354711,0.03478968252659749,0.08507979520964686,-1.2342272325462265,-0.04355324739869142,-0.01345661309158582,-0.013984506240599184,-0.03448710974291725,-0.08416117631770148,1.2342902031436216,0.04173029260514515,170978.0672488408,48880.15507086868
Pitch,1.500000000000003,0.026470722998055862,0.011726566085022897,0.012212874899119132,0.03463059938007573,0.08893915914144768,-1.3353402958970544,-0.04138347954252248,-0.012521590318045797,-0.01227464475437042,-0.03432911229455655,-0.0879986369013971,1.335402594642488,0.039321474311610434,164114.58809322747,47717.341643958556
Pitch,1.6000000000000032,0.026599460001307307,0.012902569925365816,0.012870169946827692,0.03358111723660657,0.08168604403803977,-1.439031525698525,-0.036866716579066906,-0.01373354855909184,-0.012925855794516813,-0.0332283149731117,-0.08078566655142667,1.4390823420364134,0.0348262665522766,156372.11968567406,47829.001634353204
Pitch,1.7000000000000033,0.026519930997892516,0.014340653267411706,0.01608755459938024,0.032894113470972375,0.09563751633287966,-1.5428846003835213,-0.03939421288867266,-0.015210072908583049,-0.01615163097341278,-0.032469446394720894,-0.09461110216697922,1.5429478659217926,0.03683245825981146,163973.08554552047,47301.09544202097
Pitch,1.8000000000000034,0.02646964000086882,0.012285489191546914,0.014738707141940572,0.035092429688297955,0.10090475173185107,-1.631928953390225,-0.03695718935460085,-0.013270386832280691,-0.01480776684218539,-0.034702568043139814,-0.09989275839828371,1.6319911948008043,0.034097330121885136,175337.80768520266,46380.06764161188
Pitch,1.9000000000000035,0.026373294000222813,0.010905022887713374,0.011607091485005964,0.03757166801148358,0.10591482454652602,-1.7202878858575779,-0.05138689236749378,-0.012017606284040664,-0.01168566500360897,-0.03720613802470238,-0.10441920612887116,1.7203792882651638,0.04822896415093212,186343.50979454492,47086.406252573215
Pitch,2.0000000000000036,0.026455908999196254,0.012477664851734982,0.013076042493823985,0.03508216980824805,0.11392528741247766,-1.8337409196375958,-0.0512475634007207,-0.013582186934380515,-0.013156099344053315,-0.034639210355263676,-0.11234289138996693,1.8338385109981932,0.04762632162969047,172632.99421175977,46526.666821135695
Yaw,-2.0,0.026587559998006327,0.012078568529383011,0.012921826127245916,0.0364535288574713,0.12492023283455406,0.16576756706000734,1.9648695016667,-0.012408994620737038,-0.01257962141849018,-0.03646224282479414,-0.11916369080131944,-0.1699528280450994,-1.964512058461716,171230.7729281867,45424.38961779166
Yaw,-1.9,0.026676213998143794,0.011960836647138269,0.011539007866962166,0.035591046230961876,0.11065341771713029,0.16467016165802265,1.8602657632856567,-0.012226772112815755,-0.011213436184435295,-0.03560474378936989,-0.10525002862085421,-0.16817511875534674,-1.859952286547557,165812.8448937643,45755.35538875697
Yaw,-1.7999999999999998,0.026727315002062824,0.01229044662659335,0.010359464879595139,0.028527530450942497,0.11808549586199028,0.12846725833963693,1.7630290430135567,-0.012539350479502005,-0.010035266977672382,-0.028535095772420454,-0.11407750429984866,-0.13203917404024573,-1.7627652116897512,111545.6105729959,46148.120752123185
Yaw,-1.6999999999999997,0.02690110699768411,0.008823473100876139,0.005663165978573961,0.030474160136219373,0.10069165668831351,0.13915796620539314,1.6558077413673171,-0.008909386557543664,-0.005459429743656065,-0.030486341540320122,-0.09662890566323074,-0.14200916540531494,-1.6555657143156475,111350.73921591607,43911.141771392955
Yaw,-1.5999999999999996,0.029197982999903616,0.014990793433317847,0.014620393596771433,0.03565763564902917,0.10663345810278206,0.1634523373001659,1.5535745185775613,-0.015279880348552976,-0.014275013240199825,-0.035674865525883344,-0.10216323185286215,-0.1662829921259764,-1.5532741689758307,178683.2352202236,46028.91587594626
Yaw,-1.4999999999999996,0.02669316500032437,0.015132640383846487,0.015263521058769675,0.030622728008304533,0.10864662939388953,0.14034535058662084,1.4564858814402695,-0.015440658951775767,-0.014932065413889821,-0.03063238195732072,-0.10504459758496348,-0.14306131325802962,-1.4562216744442156,141659.8261788016,46195.517326361514
Yaw,-1.3999999999999995,0.026774636000482133,0.013774596594836123,0.01302836069441618,0.02722423080452944,0.10715340140989506,0.12148029317410834,1.356889771357378,-0.01402149212328204,-0.012749472911326807,-0.027230224673194543,-0.10424694987539386,-0.12398341123859982,-1.3566633852555172,110681.14395507185,44096.32365963532
Yaw,-1.2999999999999994,0.02694563799741445,0.01693053030834834,0.01785862389532329,0.03162922208310101,0.11741595167856116,0.14722408915118307,1.2542191699667888,-0.017236042858579617,-0.01754863310004535,-0.031637719520152485,-0.11416569926244179,-0.149758574333713,-1.2539191148829694,160213.18197595907,45124.77651725936
Yaw,-1.1999999999999993,0.026761673998407787,0.013483523699941687,0.014732392643784986,0.03443110425923455,0.11677093639809216,0.16201102817820343,1.1664502372894088,-0.013683223517404742,-0.0145250766951644,-0.03444040194394009,-0.1134491528189137,-0.16435423184263312,-1.1661224289745395,170365.7974405136,46653.72410780294
Yaw,-1.0999999999999992,0.026710762998845894,0.013581528286832309,0.016456572686536115,0.03457264077960493,0.11668610499395772,0.16021486535904222,1.0688936211823705,-0.013789427376961795,-0.016270804937766514,-0.03457827041599281,-0.1136775113988526,-0.16236339700139787,-1.0685694092344848,173782.01656002668,45731.36918104353
Yaw,-0.9999999999999991,0.02660420500251348,0.01279498349747035,0.016172570930215284,0.03698471160966389,0.12262629209285605,0.17093829575959785,0.9661728989172127,-0.012955468351757687,-0.01603372366972357,-0.036989296980517776,-0.11972702924411269,-0.1729813454566929,-0.9658092410774665,192247.6274410283,45961.26836689119
Yaw,-0.899999999999999,0.02919638200182817,0.017945812831587075,0.018762221898677975,0.031782973005751794,0.12271734540719051,0.14657840625293297,0.8604508269878515,-0.01814417486364379,-0.018558742141046927,-0.03178981834653322,-0.12050272626690062,-0.14840440904765473,-0.8601377944890252,165832.82490648667,46444.76927795472
Yaw,-0.7999999999999989,0.026902749999862863,0.012131009103309985,0.010853451313804295,0.028322190205996363,0.09527940434571924,0.1308231203648242,0.7688123614942268,-0.012210847756705707,-0.010736831289694704,-0.028332329524229635,-0.0935157048544866,-0.13208961494780044,-0.7685957904034701,108915.78555210454,45463.05063103007
Yaw,-0.6999999999999988,0.026791021999088116,0.01429962161885971,0.012059690563483813,0.026164333697089523,0.09575301131376095,0.11967296385555046,0.6652946354879247,-0.014384006001289784,-0.011936599729325516,-0.02617452255531933,-0.09435720572794119,-0.12077655002045302,-0.6650951862591848,101597.70659223791,45309.58226276704
Yaw,-0.5999999999999988,0.026803428001585416,0.011103675072404968,0.010314284688330887,0.03375039454273465,0.10461413283692968,0.15920954221657774,0.5579573260177378,-0.011109763093488248,-0.010267330702179583,-0.03376270553131642,-0.10305918879350866,-0.16022046762006725,-0.557667882445651,151721.35842766424,45854.2292181372
Yaw,-0.49999999999999867,0.026940337997075403,0.012540742363970552,0.011639544357431064,0.034434580587032214,0.10305923347739986,0.1605570236598706,0.462438892156331,-0.012537732849503342,-0.011599932005457402,-0.034449040401093284,-0.1017604274038261,-0.16138332766875887,-0.4621511802957799,159637.39833482358,46610.71815076656
Yaw,-0.3999999999999986,0.04272929000217118,0.01347599517324147,0.009865378761409471,0.02830906806399326,0.08818684968951013,0.13235272038934237,0.3639481681829817,-0.013472958944443279,-0.009823187866723452,-0.028325180248032007,-0.0873445950797868,-0.13291006212671322,-0.3637450052260975,109766.40514585025,44737.38484530884
Yaw,-0.2999999999999985,0.02802916499786079,0.013371010629936,0.011932578212535945,0.03570535151376284,0.11072650957925029,0.16758596210868965,0.2512424333125168,-0.01331871354837843,-0.011942887156220603,-0.03572144720718264,-0.10999105593671318,-0.16806957478948611,-0.250919177420959,174602.14426781278,47512.740383148746
Yaw,-0.1999999999999984,0.026739410997834057,0.011311649426784106,0.014358228035977067,0.039010129975281145,0.120972013998747,0.18352785272768007,0.16342072875961036,-0.011227542404513692,-0.014408315041217026,-0.03901595974731106,-0.1204486801701666,-0.1838717381682722,-0.1630337116274284,206322.27378285874,47340.46189620065
Yaw,-0.09999999999999831,0.024082354000711348,0.010052466119226468,0.009426834519789602,0.03038589993467587,0.09728142055244819,0.14211467825171253,0.06733583512296176,-0.00998813876734989,-0.00946663430417703,-0.03039473832585122,-0.09711463507546748,-0.14222870377671257,-0.06709465132644155,120662.16769187595,45293.89475831545
Yaw,1.7763568394002505e-15,0.024060792002273956,0.015207889109215004,0.015021093560816915,0.03567585293844237,0.08714890369337862,0.17004799545780008,-0.04412769414806007,-0.015090366707261554,-0.01508711700143107,-0.03569789012017187,-0.08728022820621788,-0.1699806282727004,0.04438648696092759,182381.04050924868,46389.528547875714
Yaw,0.10000000000000187,0.02461702200162108,0.012191963756041434,0.01630207392197362,0.03625172464738432,0.10860767789257647,0.17151493797101636,-0.12941801752795395,-0.012046536190675243,-0.016398327822085126,-0.0362569296099666,-0.10899529976722448,-0.17126887172884758,0.12974348111782494,187567.32928382678,46167.78410143611
Yaw,0.20000000000000195,0.02666907500315574,0.014403043452976563,0.017212605798809576,0.030587235065138357,0.10993438744635976,0.14455445633089303,-0.2311447751806956,-0.014256271060349162,-0.017329296490473052,-0.03059010667883823,-0.110517007221481,-0.14410951258107244,0.2314224403469732,150920.20129624323,44420.117997649286
Yaw,0.30000000000000204,0.02669394300028216,0.014006467089705862,0.016625063392000296,0.02997838383620036,0.11658044332643273,0.14160164816186585,-0.3326458930816137,-0.013835578914947378,-0.016767133548383426,-0.02997861469802331,-0.11740093425109864,-0.14092213200024384,0.3329343296940433,146646.5251903485,45226.20382531667
Yaw,0.40000000000000213,0.026568432000203757,0.01766224584034023,0.0190961519893998,0.02739851412759768,0.13010681850783717,0.12880026744641093,-0.4344272272057453,-0.01745531320666395,-0.01929177618465226,-0.027394085818395017,-0.1310799821142083,-0.12780974685111277,0.4347196669032997,138045.692215469,45559.1463377723
Yaw,0.5000000000000022,0.028430645001208177,0.013774145324393238,0.01417624225617152,0.03205016200906016,0.10905054747300422,0.15084607247658702,-0.5332428875439038,-0.013557187031673969,-0.014364863267761933,-0.032058683563379285,-0.11045008131126689,-0.14982436168178265,0.5335308493189235,152338.12726028133,46638.47568292088
Yaw,0.6000000000000023,0.027190392000193242,0.01418948588272959,0.016975284135999164,0.033597304367306645,0.11641150651877537,0.1582513378812603,-0.6331440023870597,-0.013908189594498405,-0.017199349377458612,-0.033600971489811574,-0.11815355260078131,-0.15695497207432083,0.6334666011956644,177304.7667699215,46518.48250549369
Yaw,0.7000000000000024,0.026713487997767515,0.012014346957275195,0.011702838429054917,0.032552976523834924,0.1146164239404643,0.15390617714499072,-0.7439694943086018,-0.011773894865839709,-0.011923010203686652,-0.03256093469233703,-0.11660554394674903,-0.15240467050715198,0.7442785174037906,148121.95066402282,45962.73390176892
Yaw,0.8000000000000025,0.027776691000326537,0.010359907436897558,0.011936007757094719,0.03589407353916083,0.11113818569308367,0.1709874735825301,-0.8348330405707362,-0.010077735600186835,-0.012155345914469543,-0.035900797893438405,-0.1136181805731119,-0.16934970448348366,0.8351667866476237,177595.01445953522,46280.215255377596
Yaw,0.9000000000000026,0.02703512900188798,0.010287295921572348,0.009571349902001418,0.030805946107178305,0.10629415336104743,0.1466365711287787,-0.9385041512883626,-0.01005026984378144,-0.00979574593851418,-0.03081364875275527,-0.1086820367910851,-0.1448756239510198,0.9387775746925543,129258.780353775,45682.02481621375
Yaw,1.0000000000000027,0.02879268300239346,0.009781694384443424,0.009607557501436376,0.03301766853180306,0.10222363664709018,0.158773465813961,-1.039532168291344,-0.009514248951002408,-0.009842378099823737,-0.03302665289865954,-0.10508771271701116,-0.1568925072330447,1.0398176858783283,143782.49220192136,45731.57390923533
Yaw,1.1000000000000028,0.026967429999785963,0.009261521459679643,0.013706155027595032,0.04047658926479033,0.12101335985867502,0.19317163131310267,-1.1307470132476736,-0.00885272409255579,-0.013971774976228063,-0.040477246992030515,-0.124802523663018,-0.19074549680626215,1.1311587532584246,227624.77520359174,46944.44408484877
Yaw,1.2000000000000028,0.029215332000603667,0.011983214549822107,0.01094092345457528,0.03255654903129847,0.09708832591053324,0.15543775981791166,-1.2370033445605282,-0.011655862270953679,-0.011252273664282967,-0.03256926977870286,-0.1004216614801344,-0.1533053523263067,1.237269388554782,145481.52697294502,45754.08621105284
Yaw,1.300000000000003,0.029797349001455586,0.01379230345310065,0.015430753768769661,0.034384699179930284,0.11545069619491473,0.1634867142916503,-1.336329878461717,-0.013330520726306984,-0.015817540498119467,-0.0343910738981056,-0.11923247373632793,-0.16074945516547834,1.3366618509837733,174913.5295122599,44773.04817907133
Yaw,1.400000000000003,0.02788291700198897,0.012654369179730904,0.015698085450293196,0.035312289173391784,0.10118049941841965,0.16886300182259517,-1.428029356980912,-0.012155097288511897,-0.016070970067832323,-0.03531994116349178,-0.10535778677385184,-0.16628874026465584,1.428331346855502,186651.31282078323,45269.22570793088
